,SITE,DISTRICT,SCHOOL_NUMBER,SCHOOL_NAME,COMPLETERS,GRADE,PCT_FEMALE_(W),PCT_MALE_(W),PCT_FEMALE_(B),PCT_MALE_(B),PCT_FEMALE_(H),PCT_MALE_(H),PCT_FEMALE_(A),PCT_MALE_(A),PCT_FEMALE_(PI),PCT_MALE_(PI),PCT_FEMALE_(NA),PCT_MALE_(NA),PCT_FEMALE_(2+),PCT_MALE_(2+),PCT_FEMALE_(TOT),PCT_MALE_(TOT)
799,ST. JOHNS_181,ST. JOHNS,181,ST. AUGUSTINE HIGH SCHOOL,380,12.0,0.36578947368421055,0.37894736842105264,0.05789473684210526,0.07631578947368421,0.05,0.031578947368421054,0.013157894736842105,0.013157894736842105,0.0,0.002631578947368421,0.0,0.0,0.005263157894736842,0.005263157894736842,0.4921052631578947,0.5078947368421053
800,ST. JOHNS_251,ST. JOHNS,251,ALLEN D NEASE SENIOR HIGH SCHOOL,374,12.0,0.39037433155080214,0.38235294117647056,0.02406417112299465,0.026737967914438502,0.0427807486631016,0.053475935828877004,0.029411764705882353,0.026737967914438502,0.00267379679144385,0.0,0.0,0.0,0.013368983957219251,0.008021390374331552,0.5026737967914439,0.49732620320855614
801,ST. JOHNS_401,ST. JOHNS,401,PEDRO MENENDEZ HIGH SCHOOL,289,12.0,0.4602076124567474,0.3875432525951557,0.02422145328719723,0.04152249134948097,0.03460207612456748,0.01730103806228374,0.01384083044982699,0.0034602076124567475,0.0,0.0,0.0,0.0034602076124567475,0.006920415224913495,0.006920415224913495,0.5397923875432526,0.4602076124567474
802,ST. JOHNS_411,ST. JOHNS,411,BARTRAM TRAIL HIGH SCHOOL,445,12.0,0.42247191011235957,0.3842696629213483,0.038202247191011236,0.024719101123595506,0.056179775280898875,0.02247191011235955,0.017977528089887642,0.017977528089887642,0.0,0.0,0.0,0.0,0.008988764044943821,0.006741573033707865,0.5438202247191011,0.45617977528089887
804,ST. JOHNS_492,ST. JOHNS,492,PONTE VEDRA HIGH SCHOOL,341,12.0,0.41642228739002934,0.4633431085043988,0.002932551319648094,0.01466275659824047,0.011730205278592375,0.04105571847507331,0.020527859237536656,0.020527859237536656,0.0,0.0,0.002932551319648094,0.0,0.002932551319648094,0.002932551319648094,0.4574780058651026,0.5425219941348973
805,ST. JOHNS_493,ST. JOHNS,493,CREEKSIDE HIGH SCHOOL,446,12.0,0.4013452914798206,0.4013452914798206,0.02914798206278027,0.02914798206278027,0.05605381165919283,0.04035874439461883,0.006726457399103139,0.020179372197309416,0.002242152466367713,0.002242152466367713,0.0,0.002242152466367713,0.008968609865470852,0.0,0.5044843049327354,0.49551569506726456
806,ST. JOHNS_7004,ST. JOHNS,7004,ST. JOHNS VIRTUAL FRANCHISE,16,12.0,0.5,0.3125,0.0,0.0,0.125,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.375
807,ST. LUCIE_121,ST. LUCIE,121,LINCOLN PARK ACADEMY,210,12.0,0.22380952380952382,0.28095238095238095,0.11428571428571428,0.10952380952380952,0.08095238095238096,0.08095238095238096,0.05238095238095238,0.0380952380952381,0.0,0.0,0.0,0.004761904761904762,0.014285714285714285,0.0,0.4857142857142857,0.5142857142857142
808,ST. LUCIE_161,ST. LUCIE,161,FORT PIERCE CENTRAL HIGH SCHOOL,510,12.0,0.1843137254901961,0.16470588235294117,0.19215686274509805,0.14901960784313725,0.13333333333333333,0.12745098039215685,0.0058823529411764705,0.00784313725490196,0.0,0.0,0.00196078431372549,0.0,0.01764705882352941,0.01568627450980392,0.5352941176470588,0.4647058823529412
809,ST. LUCIE_162,ST. LUCIE,162,PERFORMANCE BASED PREPARATORY ACADEMY,31,12.0,0.1935483870967742,0.12903225806451613,0.16129032258064516,0.1935483870967742,0.03225806451612903,0.22580645161290322,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.03225806451612903,0.41935483870967744,0.5806451612903226
810,ST. LUCIE_201,ST. LUCIE,201,FORT PIERCE WESTWOOD HIGH SCHOOL,187,12.0,0.2620320855614973,0.16042780748663102,0.26737967914438504,0.13903743315508021,0.053475935828877004,0.08021390374331551,0.0053475935828877,0.0053475935828877,0.0,0.0,0.0,0.0053475935828877,0.0053475935828877,0.016042780748663103,0.5935828877005348,0.40641711229946526
812,ST. LUCIE_301,ST. LUCIE,301,PORT ST. LUCIE HIGH SCHOOL,318,12.0,0.2641509433962264,0.3018867924528302,0.08490566037735849,0.09433962264150944,0.0880503144654088,0.12264150943396226,0.006289308176100629,0.009433962264150943,0.0,0.0,0.009433962264150943,0.0,0.006289308176100629,0.012578616352201259,0.4591194968553459,0.5408805031446541
813,ST. LUCIE_401,ST. LUCIE,401,ST. LUCIE WEST CENTENNIAL HIGH,510,12.0,0.2784313725490196,0.21372549019607842,0.1,0.07647058823529412,0.12745098039215685,0.15490196078431373,0.011764705882352941,0.0058823529411764705,0.00196078431372549,0.0,0.0,0.00196078431372549,0.013725490196078431,0.013725490196078431,0.5333333333333333,0.4666666666666667
814,ST. LUCIE_411,ST. LUCIE,411,TREASURE COAST HIGH SCHOOL,547,12.0,0.1956124314442413,0.19195612431444242,0.16087751371115175,0.12431444241316271,0.16453382084095064,0.13345521023765997,0.007312614259597806,0.005484460694698354,0.0,0.0018281535648994515,0.0,0.0018281535648994515,0.009140767824497258,0.003656307129798903,0.5374771480804388,0.4625228519195612
816,ST. LUCIE_7023,ST. LUCIE,7023,MOSAIC DIGITAL ACADEMY,19,12.0,0.42105263157894735,0.2631578947368421,0.10526315789473684,0.0,0.15789473684210525,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6842105263157895,0.3157894736842105
817,SANTA ROSA_21,SANTA ROSA,21,CENTRAL SCHOOL,52,12.0,0.40384615384615385,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.019230769230769232,0.038461538461538464,0.4230769230769231,0.5769230769230769
818,SANTA ROSA_103,SANTA ROSA,103,GULF BREEZE HIGH SCHOOL,352,12.0,0.4318181818181818,0.4318181818181818,0.002840909090909091,0.005681818181818182,0.02556818181818182,0.028409090909090908,0.002840909090909091,0.014204545454545454,0.0,0.0,0.0,0.0,0.03409090909090909,0.022727272727272728,0.4971590909090909,0.5028409090909091
819,SANTA ROSA_141,SANTA ROSA,141,JAY HIGH SCHOOL,60,12.0,0.5833333333333334,0.35,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.016666666666666666,0.0,0.6,0.4
820,SANTA ROSA_151,SANTA ROSA,151,MILTON HIGH SCHOOL,351,12.0,0.4358974358974359,0.33618233618233617,0.04843304843304843,0.05982905982905983,0.014245014245014245,0.008547008547008548,0.008547008547008548,0.011396011396011397,0.002849002849002849,0.0,0.002849002849002849,0.0,0.03418803418803419,0.037037037037037035,0.5470085470085471,0.452991452991453
822,SANTA ROSA_152,SANTA ROSA,152,SANTA ROSA ADULT SCHOOL,22,12.0,0.4090909090909091,0.36363636363636365,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.5,0.5
823,SANTA ROSA_182,SANTA ROSA,182,PACE HIGH SCHOOL,396,12.0,0.47474747474747475,0.39141414141414144,0.012626262626262626,0.007575757575757576,0.015151515151515152,0.017676767676767676,0.010101010101010102,0.012626262626262626,0.0,0.0,0.005050505050505051,0.0025252525252525255,0.027777777777777776,0.022727272727272728,0.5454545454545454,0.45454545454545453
824,SANTA ROSA_351,SANTA ROSA,351,NAVARRE HIGH SCHOOL,417,12.0,0.3908872901678657,0.34772182254196643,0.019184652278177457,0.02158273381294964,0.06954436450839328,0.03836930455635491,0.011990407673860911,0.009592326139088728,0.0,0.002398081534772182,0.002398081534772182,0.004796163069544364,0.045563549160671464,0.03597122302158273,0.539568345323741,0.460431654676259
825,SANTA ROSA_7004,SANTA ROSA,7004,SANTA ROSA VIRTUAL FRANCHISE,16,12.0,0.5625,0.25,0.0625,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.75,0.25
826,SANTA ROSA_8001,SANTA ROSA,8001,LEARNING ACADEMY OF SANTA ROSA,25,12.0,0.16,0.56,0.04,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.24,0.76
828,SARASOTA_21,SARASOTA,21,PINE VIEW SCHOOL,231,12.0,0.42424242424242425,0.2987012987012987,0.017316017316017316,0.004329004329004329,0.030303030303030304,0.047619047619047616,0.05194805194805195,0.03896103896103896,0.0,0.0,0.0,0.0,0.047619047619047616,0.03896103896103896,0.5714285714285714,0.42857142857142855
830,SARASOTA_51,SARASOTA,51,SARASOTA HIGH SCHOOL,414,12.0,0.2777777777777778,0.3188405797101449,0.06280193236714976,0.03140096618357488,0.11594202898550725,0.12318840579710146,0.00966183574879227,0.024154589371980676,0.0,0.0,0.0,0.0,0.016908212560386472,0.01932367149758454,0.4830917874396135,0.5169082125603864
831,SARASOTA_74,SARASOTA,74,SARASOTA MILITARY ACADEMY,235,12.0,0.2851063829787234,0.4765957446808511,0.03404255319148936,0.01702127659574468,0.05106382978723404,0.07234042553191489,0.00851063829787234,0.01276595744680851,0.0,0.0,0.01276595744680851,0.0,0.01276595744680851,0.01702127659574468,0.40425531914893614,0.5957446808510638
833,SARASOTA_85,SARASOTA,85,BOOKER HIGH SCHOOL,196,12.0,0.25510204081632654,0.1377551020408163,0.16326530612244897,0.11734693877551021,0.14795918367346939,0.14795918367346939,0.01020408163265306,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.5969387755102041,0.4030612244897959
834,SARASOTA_103,SARASOTA,103,IMAGINE SCHOOL AT NORTH PORT,35,12.0,0.2571428571428571,0.5142857142857142,0.0,0.02857142857142857,0.02857142857142857,0.11428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.02857142857142857,0.3142857142857143,0.6857142857142857
835,SARASOTA_181,SARASOTA,181,RIVERVIEW HIGH SCHOOL,10,11.0,0.1,0.7,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7
836,SARASOTA_181,SARASOTA,181,RIVERVIEW HIGH SCHOOL,558,12.0,0.3942652329749104,0.33512544802867383,0.035842293906810034,0.023297491039426525,0.07526881720430108,0.05555555555555555,0.014336917562724014,0.01971326164874552,0.0017921146953405018,0.0,0.0035842293906810036,0.0,0.025089605734767026,0.016129032258064516,0.5501792114695341,0.449820788530466
838,SARASOTA_221,SARASOTA,221,VENICE SENIOR HIGH SCHOOL,364,12.0,0.3901098901098901,0.4697802197802198,0.01098901098901099,0.01098901098901099,0.02197802197802198,0.04120879120879121,0.008241758241758242,0.005494505494505495,0.0,0.0,0.008241758241758242,0.0,0.01098901098901099,0.02197802197802198,0.45054945054945056,0.5494505494505495
843,SARASOTA_1251,SARASOTA,1251,NORTH PORT HIGH SCHOOL,449,12.0,0.41870824053452116,0.3028953229398664,0.026726057906458798,0.051224944320712694,0.0645879732739421,0.07349665924276169,0.011135857461024499,0.0066815144766146995,0.0,0.0,0.0022271714922048997,0.0,0.015590200445434299,0.026726057906458798,0.5389755011135857,0.4610244988864143
844,SARASOTA_1391,SARASOTA,1391,SUNCOAST POLYTECHNICAL HIGH SCHOOL,114,12.0,0.30701754385964913,0.35964912280701755,0.03508771929824561,0.008771929824561403,0.07017543859649122,0.11403508771929824,0.02631578947368421,0.017543859649122806,0.0,0.0,0.0,0.0,0.008771929824561403,0.05263157894736842,0.4473684210526316,0.5526315789473685
846,SEMINOLE_71,SEMINOLE,71,LAKE MARY HIGH SCHOOL,629,12.0,0.29093799682034976,0.29411764705882354,0.058823529411764705,0.04769475357710652,0.1192368839427663,0.11128775834658187,0.02384737678855326,0.02384737678855326,0.0047694753577106515,0.0,0.001589825119236884,0.0047694753577106515,0.0047694753577106515,0.014308426073131956,0.5039745627980922,0.4960254372019078
848,SEMINOLE_181,SEMINOLE,181,SEMINOLE HIGH SCHOOL,624,12.0,0.22916666666666666,0.22115384615384615,0.1201923076923077,0.08333333333333333,0.10576923076923077,0.07692307692307693,0.057692307692307696,0.05128205128205128,0.0,0.0016025641025641025,0.0016025641025641025,0.0016025641025641025,0.028846153846153848,0.020833333333333332,0.5432692307692307,0.4567307692307692
850,SEMINOLE_251,SEMINOLE,251,CROOMS ACADEMY OF INFORMATION TECHNOLOGY,148,12.0,0.10810810810810811,0.44594594594594594,0.08108108108108109,0.07432432432432433,0.10135135135135136,0.13513513513513514,0.013513513513513514,0.033783783783783786,0.0,0.0,0.0,0.0,0.0,0.006756756756756757,0.30405405405405406,0.6959459459459459
852,SEMINOLE_421,SEMINOLE,421,OVIEDO HIGH SCHOOL,568,12.0,0.3609154929577465,0.35563380281690143,0.04753521126760563,0.035211267605633804,0.07746478873239436,0.06866197183098592,0.014084507042253521,0.01232394366197183,0.0,0.0,0.0035211267605633804,0.0017605633802816902,0.017605633802816902,0.00528169014084507,0.5211267605633803,0.4788732394366197
853,SEMINOLE_431,SEMINOLE,431,LYMAN HIGH SCHOOL,535,12.0,0.2261682242990654,0.308411214953271,0.09345794392523364,0.08971962616822429,0.09532710280373832,0.12710280373831775,0.020560747663551402,0.009345794392523364,0.0,0.0,0.001869158878504673,0.0,0.014953271028037384,0.013084112149532711,0.4523364485981308,0.5476635514018692
856,SEMINOLE_491,SEMINOLE,491,LAKE BRANTLEY HIGH SCHOOL,586,12.0,0.3293515358361775,0.3054607508532423,0.040955631399317405,0.03754266211604096,0.11433447098976109,0.1075085324232082,0.020477815699658702,0.023890784982935155,0.0,0.0,0.0,0.0,0.010238907849829351,0.010238907849829351,0.515358361774744,0.48464163822525597
858,SEMINOLE_551,SEMINOLE,551,LAKE HOWELL HIGH SCHOOL,477,12.0,0.2578616352201258,0.27044025157232704,0.03773584905660377,0.033542976939203356,0.14465408805031446,0.18029350104821804,0.029350104821802937,0.018867924528301886,0.0020964360587002098,0.0020964360587002098,0.0,0.0020964360587002098,0.008385744234800839,0.012578616352201259,0.480083857442348,0.519916142557652
861,SEMINOLE_911,SEMINOLE,911,WINTER SPRINGS HIGH SCHOOL,474,12.0,0.29957805907172996,0.3143459915611814,0.07383966244725738,0.052742616033755275,0.09915611814345991,0.11814345991561181,0.004219409282700422,0.012658227848101266,0.0,0.0,0.0,0.002109704641350211,0.012658227848101266,0.010548523206751054,0.48945147679324896,0.510548523206751
862,SEMINOLE_931,SEMINOLE,931,HAGERTY HIGH SCHOOL,521,12.0,0.36084452975047987,0.3646833013435701,0.026871401151631478,0.026871401151631478,0.0710172744721689,0.09213051823416507,0.02495201535508637,0.013435700575815739,0.0,0.0,0.0019193857965451055,0.0,0.007677543186180422,0.009596928982725527,0.4932821497120921,0.5067178502879078
863,SEMINOLE_7004,SEMINOLE,7004,SEMINOLE COUNTY VIRTUAL FRANCHISE (SCVS),38,12.0,0.2894736842105263,0.42105263157894735,0.07894736842105263,0.02631578947368421,0.05263157894736842,0.05263157894736842,0.02631578947368421,0.02631578947368421,0.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.47368421052631576,0.5263157894736842
864,SUMTER_161,SUMTER,161,WILDWOOD MIDDLE/ HIGH SCHOOL,79,12.0,0.26582278481012656,0.3037974683544304,0.10126582278481013,0.16455696202531644,0.02531645569620253,0.10126582278481013,0.012658227848101266,0.0,0.0,0.0,0.0,0.0,0.02531645569620253,0.0,0.43037974683544306,0.569620253164557
865,SUMTER_171,SUMTER,171,SOUTH SUMTER HIGH SCHOOL,223,12.0,0.36771300448430494,0.39461883408071746,0.03139013452914798,0.026905829596412557,0.08968609865470852,0.06726457399103139,0.0,0.0,0.0,0.0,0.0,0.0,0.013452914798206279,0.008968609865470852,0.5022421524663677,0.4977578475336323
866,SUMTER_2001,SUMTER,2001,VILLAGES CHARTER SCHOOL,154,12.0,0.461038961038961,0.35714285714285715,0.012987012987012988,0.006493506493506494,0.05844155844155844,0.032467532467532464,0.01948051948051948,0.012987012987012988,0.006493506493506494,0.0,0.0,0.0,0.01948051948051948,0.012987012987012988,0.577922077922078,0.42207792207792205
868,SUWANNEE_43,SUWANNEE,43,SUWANNEE HIGH SCHOOL,220,12.0,0.34545454545454546,0.36818181818181817,0.05,0.07272727272727272,0.05454545454545454,0.05454545454545454,0.004545454545454545,0.00909090909090909,0.0,0.0,0.004545454545454545,0.0,0.01818181818181818,0.01818181818181818,0.4772727272727273,0.5227272727272727
869,SUWANNEE_91,SUWANNEE,91,BRANFORD HIGH SCHOOL,67,12.0,0.5522388059701493,0.417910447761194,0.014925373134328358,0.0,0.0,0.014925373134328358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5671641791044776,0.43283582089552236
871,TAYLOR_131,TAYLOR,131,TAYLOR TECHNICAL INSTITUTE,12,12.0,0.25,0.5833333333333334,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75
872,TAYLOR_161,TAYLOR,161,TAYLOR COUNTY HIGH SCHOOL,102,12.0,0.45098039215686275,0.27450980392156865,0.10784313725490197,0.11764705882352941,0.00980392156862745,0.0196078431372549,0.0,0.00980392156862745,0.0,0.0,0.0,0.0,0.00980392156862745,0.0,0.5784313725490197,0.4215686274509804
873,UNION_21,UNION,21,UNION COUNTY HIGH SCHOOL,135,12.0,0.37777777777777777,0.4,0.07407407407407407,0.044444444444444446,0.014814814814814815,0.022222222222222223,0.0,0.007407407407407408,0.0,0.007407407407407408,0.0,0.0,0.007407407407407408,0.044444444444444446,0.4740740740740741,0.5259259259259259
877,VOLUSIA_1453,VOLUSIA,1453,DELAND HIGH SCHOOL,404,12.0,0.39603960396039606,0.33663366336633666,0.05693069306930693,0.04455445544554455,0.06930693069306931,0.03712871287128713,0.022277227722772276,0.01485148514851485,0.0,0.0,0.0024752475247524753,0.0,0.012376237623762377,0.007425742574257425,0.5594059405940595,0.4405940594059406
878,VOLUSIA_1551,VOLUSIA,1551,UNIVERSITY HIGH SCHOOL,570,12.0,0.2964912280701754,0.3140350877192982,0.054385964912280704,0.043859649122807015,0.13333333333333333,0.10877192982456141,0.007017543859649123,0.005263157894736842,0.0,0.0,0.0017543859649122807,0.0035087719298245615,0.015789473684210527,0.015789473684210527,0.5087719298245614,0.49122807017543857
880,VOLUSIA_3436,VOLUSIA,3436,MAINLAND HIGH SCHOOL,325,12.0,0.2676923076923077,0.23076923076923078,0.21846153846153846,0.17846153846153845,0.036923076923076927,0.021538461538461538,0.006153846153846154,0.003076923076923077,0.003076923076923077,0.0,0.0,0.0,0.024615384615384615,0.009230769230769232,0.556923076923077,0.4430769230769231
882,VOLUSIA_3839,VOLUSIA,3839,NEW SMYRNA BEACH HIGH SCHOOL,379,12.0,0.40897097625329815,0.41160949868073876,0.029023746701846966,0.029023746701846966,0.026385224274406333,0.026385224274406333,0.0079155672823219,0.002638522427440633,0.0,0.0,0.0079155672823219,0.002638522427440633,0.021108179419525065,0.026385224274406333,0.5013192612137203,0.49868073878627966
883,VOLUSIA_4436,VOLUSIA,4436,SPRUCE CREEK HIGH SCHOOL,591,12.0,0.3756345177664975,0.4027072758037225,0.049069373942470386,0.025380710659898477,0.028764805414551606,0.030456852791878174,0.03553299492385787,0.028764805414551606,0.001692047377326565,0.0,0.001692047377326565,0.0,0.01353637901861252,0.00676818950930626,0.505922165820643,0.494077834179357
884,VOLUSIA_4941,VOLUSIA,4941,ATLANTIC HIGH SCHOOL,199,12.0,0.3316582914572864,0.34673366834170855,0.10552763819095477,0.06030150753768844,0.02512562814070352,0.04020100502512563,0.005025125628140704,0.01507537688442211,0.0,0.0,0.0,0.0,0.04020100502512563,0.03015075376884422,0.507537688442211,0.49246231155778897
885,VOLUSIA_5836,VOLUSIA,5836,SEABREEZE HIGH SCHOOL,347,12.0,0.41786743515850144,0.3861671469740634,0.05763688760806916,0.04610951008645533,0.0345821325648415,0.0345821325648415,0.005763688760806916,0.011527377521613832,0.0,0.0,0.002881844380403458,0.0,0.0,0.002881844380403458,0.5187319884726225,0.4812680115273775
886,VOLUSIA_6633,VOLUSIA,6633,T. DEWITT TAYLOR MIDDLE-HIGH SCHOOL,112,12.0,0.25,0.14285714285714285,0.008928571428571428,0.0,0.26785714285714285,0.3125,0.008928571428571428,0.0,0.0,0.0,0.0,0.0,0.008928571428571428,0.0,0.5446428571428571,0.45535714285714285
887,VOLUSIA_6761,VOLUSIA,6761,DELTONA HIGH SCHOOL,328,12.0,0.22560975609756098,0.1951219512195122,0.06402439024390244,0.054878048780487805,0.24390243902439024,0.16158536585365854,0.009146341463414634,0.009146341463414634,0.0,0.0,0.0,0.003048780487804878,0.01524390243902439,0.018292682926829267,0.5579268292682927,0.4420731707317073
888,VOLUSIA_6881,VOLUSIA,6881,PINE RIDGE HIGH SCHOOL,306,12.0,0.2908496732026144,0.2679738562091503,0.06209150326797386,0.05228758169934641,0.14052287581699346,0.14705882352941177,0.0032679738562091504,0.0032679738562091504,0.0032679738562091504,0.0,0.0032679738562091504,0.0,0.0196078431372549,0.006535947712418301,0.5228758169934641,0.477124183006536
889,VOLUSIA_7891,VOLUSIA,7891,RICHARD MILBURN ACADEMY,42,12.0,0.2857142857142857,0.09523809523809523,0.2857142857142857,0.19047619047619047,0.09523809523809523,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.6904761904761905,0.30952380952380953
892,WAKULLA_71,WAKULLA,71,WAKULLA HIGH SCHOOL,268,12.0,0.35074626865671643,0.44776119402985076,0.05970149253731343,0.04477611940298507,0.018656716417910446,0.0037313432835820895,0.007462686567164179,0.0037313432835820895,0.0,0.0,0.007462686567164179,0.0037313432835820895,0.018656716417910446,0.033582089552238806,0.4626865671641791,0.5373134328358209
893,WALTON_101,WALTON,101,PAXTON SCHOOL,40,12.0,0.4,0.525,0.025,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.425,0.575
894,WALTON_141,WALTON,141,FREEPORT SENIOR HIGH SCHOOL,77,12.0,0.4675324675324675,0.42857142857142855,0.0,0.0,0.025974025974025976,0.025974025974025976,0.0,0.012987012987012988,0.0,0.0,0.0,0.0,0.012987012987012988,0.025974025974025976,0.5064935064935064,0.4935064935064935
